V13,V30,V35,V48,V29,V17,V42,V32,V44,V34,V28,V37,V2,V40,V0,V27,V41,V21,V16,V43,V26,V39,V9,V19,V7,V15,V11,V4,V8,V22,V23,V6,V3,V47,V46,V24,V14,V25,V38,V20,V33,V18,V45,V49,V31,V12,V5,V10,V1,V36
0.785082042705483,1.88322139705357,1.43721143827804,1.19415381837321,0.966588243010284,0.950732739192018,0.845504988456417,1.15503755843929,1.88189718686883,1.04204166987875,1.27487746231852,2.14593809411255,0.24697862338344,0.594076911334765,1.69834418101261,-0.847279253793673,1.849291289037,1.8657252166996,0.727418550154883,1.11104967846264,0.664343849206742,1.7740862916828,0.160784141901112,1.44590513004007,0.683191519640424,1.50331523961382,1.6222332025667,0.173620650208202,0.490988505586715,0.12603613173537,1.01673505946303,1.98728957614475,1.80793124047172,1.30338596936097,1.40597248533388,0.939814616151528,-0.216648119862636,1.7110863721844,1.94540292629225,1.06824315795106,1.80263016667843,1.19959339708302,0.653015209461992,1.56546917981963,1.34548788140075,1.29326551489615,1.77170671844668,1.28111932176143,-1.94641525504216,0.786310545113433
0.826535665538942,0.881981466288049,2.35099638151773,1.21852212492348,1.06440473610797,1.08959973980116,2.26998405415758,0.464287785761638,1.08476187590926,1.43221255903391,1.10898018281082,0.484837951733654,0.242756108085929,0.251870696042071,0.850327353102242,-2.33113645510208,0.340227229480193,0.338170398230307,0.759712547173994,1.28952255614241,0.804778515044743,1.51503256481093,1.02087113431787,-0.167237124007677,0.467083669696271,1.32732338119651,1.19574102448679,0.186851161171986,-0.335372103617165,0.967229267872687,0.875926756051218,1.96471658342058,0.33351587586132,0.244433601514726,-0.0946028926966029,2.11204817642434,-2.07401513705459,0.734925241371541,0.794660662485894,2.15964241684649,0.819928054058012,0.794771946466671,1.32039765816327,1.27556289554282,0.2065079936017,1.16895650698063,0.851263237192832,0.949488599894495,-1.26240240422033,0.619216852727213
0.791981936324922,-0.562189521189476,-0.414549003101924,1.74712686641928,0.83358127794596,0.758765508655493,0.771382199555408,-0.928968435016124,-0.0205158156631248,1.10295485021961,0.50067000605207,-0.368969457768916,-0.117157133383284,1.65688135300699,-0.684723735165648,-1.77741988712386,0.230692335241958,0.258505894046193,0.823913870876395,1.10924523574343,0.481451364390452,1.08997486192215,0.32015133422583,0.0646914035179238,-0.0396556928791532,0.980525815131729,0.715900127537667,1.43031410846804,-0.240402355421788,0.278537519507455,-0.593534439127002,1.28269685456467,0.37836183818774,-0.907712717672828,-0.095192292539017,0.69002431178315,-0.72569748296337,-0.524053693183745,-0.650172802042727,0.822519434553873,0.295512918687267,-0.484985024182139,-0.12027497098749,1.09881313754403,-0.895853939384374,0.56479333207418,-0.464285798362731,-0.11159881876225,-0.767490768285462,0.316295432542393
0.324217250063393,1.51657548341264,1.5743349640956,1.33145134998811,0.806903341794103,0.825349797836525,1.54431644729861,1.16514117192669,1.67704228069711,1.5877601176622,1.12551297369011,0.00161234560068381,0.753313085541958,0.598222897727176,1.42823781784494,-1.32900896455166,1.16952663569824,1.16789923769693,1.08466399261971,1.41202379077496,0.91340872602745,1.61196499635288,0.144940204450297,-1.32830628752875,0.810718221911122,1.76716268331997,1.34970469712099,0.138511321476378,-1.17011537926654,0.0409773174776711,1.06630562824692,1.48522078310742,1.1373440222897,0.941344425515046,-1.49581984109747,1.32431012285599,-0.782219897841992,1.53516202552743,1.54238844868246,1.5272833963934,0.935655992022737,1.12374658579468,0.66967235028919,1.23356383642083,0.956789549406828,1.43879807259284,0.202287215921273,0.817760489448911,-1.52820703005966,0.150652388416569
0.44227324937813,1.04784892064894,0.0488930088109569,0.536132377841429,1.11859887318197,0.658413855221801,0.767597611672166,0.805136574398008,1.20795128985662,1.45719833192582,0.326152971764084,1.86588935849926,0.2106935955037,-0.00963193916759539,1.1187839615143,-1.63460472317611,0.906905902797684,0.801040877372561,0.63606636668126,1.45233216200405,0.524767167381938,0.630704719083792,0.516302096131969,1.4191183542245,0.69869602099621,1.13888970264307,0.812633224421783,-0.675243478836061,-0.401741844031856,0.460062644750654,0.821528750162639,0.74936113287956,0.152409866057918,0.946441853095648,1.44016997452817,0.742952890728118,-1.7755282571729,1.16545702150951,0.964662018572067,0.784566077247287,1.14633297736002,0.70638882128295,0.622102594235529,1.22270738335145,0.974735472734567,1.02254667877014,1.80215592631427,1.0423689837684,-1.62580919723893,0.922519606986911
0.253296495913397,1.35207217238895,1.68405502309177,0.376069202625396,0.48571511058292,0.937704991290514,0.439480825435105,0.895901154710757,1.775509291089,1.06507406613079,0.932744612576312,0.0322890479762122,0.645955829147103,0.160229766741477,1.40777483866962,-1.14192799356019,1.52561470958416,1.52585204197979,0.954939679820531,1.08492660011013,0.237875579268968,1.72979154693667,1.54773572156516,-1.18759988079956,1.53620874198276,1.32122371551127,1.27444188744981,-0.00963872913099264,0.330787088952794,1.50466671759082,1.87333974162984,1.83926863498397,1.42361557151267,0.896816395825099,-1.26733996354905,0.538707232290375,-0.79886819643359,1.37413212357332,1.40713044498117,0.722517094216576,1.63535437081349,1.65867397880789,2.15950311459588,1.33492833559443,0.967850700808787,0.848052801460542,0.781079100665855,1.34751573589511,-1.38800020071049,1.61390696916531
0.845800408023399,0.810126795904386,1.72890197847038,1.27644650360916,0.140564548738118,1.39385124671273,2.03200977989334,-0.00987767710109686,0.953283258117582,1.31856110647586,1.17988317661233,-0.0230098534010664,-0.113492700716481,1.03749702481362,0.793115223942144,-0.905147097403394,1.40941230230861,1.4365980563604,0.986024429434076,1.50493634762448,0.84116250967898,1.42074032710916,1.55981426417809,-0.295413921997014,-0.0704299056382323,1.3705637981832,1.04025686915216,0.725316171338593,-0.297696164240786,1.59334761131401,0.754117938879161,1.42650937903942,1.51808234893129,0.104347125927529,-0.548556623600335,2.10939337436304,-0.144709405913974,0.636061642535172,0.567068315167782,1.91915571670906,1.65755178796161,0.866869772582407,1.05008259752176,1.15872486036004,0.0763445355537038,1.1162052712142,0.751892945117279,1.0116740821604,-1.34640667686099,-0.113928214357163
0.415854910069795,1.05195853634335,0.995660604885723,1.0871047111201,1.99767466715972,0.859356026201996,0.960884283239414,0.444530355278536,1.10057721332792,1.51769145679824,1.09739106320624,0.927422439285592,0.700896322606583,1.03907199880668,0.956381804436422,-1.27818474531892,0.359291615937389,0.407919509982544,0.859068161370079,1.76527865643293,0.555941261462032,1.30310545688753,2.02986964944214,0.419812630579495,0.177507248632071,1.13251291381086,1.0857139753277,0.716910396864223,-0.492962366569775,2.06269957907472,0.762879427423575,1.51965904423271,0.702584394627506,0.44221699853885,0.320231012799764,1.61355554113142,-0.404690005110541,1.02449839472871,0.908738087347351,1.42337356369543,1.36607382799925,0.764953700936019,1.65780065871658,0.980144523270193,0.472924143984329,1.07701153001627,0.34951470386089,1.64216623976308,-1.69364428056512,0.505276499183462
0.517261148475605,1.52831439086956,0.655075739650268,1.25617925399415,0.525805023171692,0.502817403077577,1.62411767344065,0.570385494939236,1.40593968713764,1.20180379740182,0.900254732590682,1.14796497220684,0.14592859336233,1.59374006260028,1.47065851673133,-1.37160934366575,0.559211105765287,0.518517328359213,0.884836838575606,1.34102024498055,0.446491387987573,1.00600212298768,0.379078326929627,0.0478512578390049,1.69289575658711,1.68201441156552,1.50656438916057,0.82228263169554,0.75382962861867,0.345299761630152,0.901788021261451,0.939501794917856,0.24371240404566,1.06360744795949,0.0679996843288728,1.73593439074116,-0.336688295247089,1.47699354708791,1.38323957353322,1.54280741798838,0.755406683531753,0.832464654455367,-0.0738834631849436,1.1361319719353,1.07490838518461,1.10921125677536,1.6549478011218,0.968415231695479,-1.20841147947792,2.49207015694062
0.705147599695728,0.768327179400487,1.32247666433944,0.979402180472721,1.69390332688108,1.00714399577652,1.20450142229227,0.652361265772734,0.807389490281843,1.68206065250504,1.00047852354708,0.334580144236386,0.373983932898004,0.89956674019526,0.899036930020502,-1.7651980725575,1.04519563039637,1.14600922269565,0.884533663929687,1.67325531727642,0.355990167823319,2.138494324432,0.436766773081716,0.0201175232721659,1.48898082055066,1.47127392686355,1.57103571807897,-0.131579728199759,0.680340285423729,0.410008159407044,1.54844990500104,1.05439066138503,1.64119820673311,0.141328025768159,-0.222349627446753,1.07682828641512,-1.59541299443098,0.712015109843671,0.448395329207406,1.26578664988951,1.03080451260494,1.4514406835245,0.357591872176412,1.07615542035131,0.083315317947192,0.954400743565155,0.249393360568978,0.570065144502816,-0.5323160831496,1.25115297192958
0.414570517069343,1.54013592678068,0.689250639857625,1.11107320528614,1.17654046719065,0.826173057270614,0.820424055152148,0.981077660442748,1.24657886889299,0.786995435963736,1.02270306105816,0.743139519874381,0.0961002932330311,0.258836044929437,1.42213815715693,-1.82023768398411,1.48778840048391,1.47127235364112,0.769919989800799,1.38553040166533,0.515563270325729,1.1482327434777,0.316351195596041,-0.50394169824416,2.09516439758025,1.24830102458696,1.30676957137371,0.116335631604257,-0.125351350024301,0.308126372285491,1.27711676682431,1.15042185933616,1.27501455470114,1.13876375637431,-0.423472604198451,1.74763082431943,-1.18825845883712,1.42693072173715,1.44644856774881,1.00763830345239,1.24523620176704,1.04104171761964,0.349121752119185,1.26565743105559,1.05401665869201,1.18382089018164,1.13272446547393,1.15537915360304,-1.4255947403286,1.6112751553322
