V51,V56,V26,V63,V58,V61,V52,V70,V27,V36,V11,V53,V17,V50,V84,V9,V40,V76,V14,V29,V47,V32,V66,V31,V57,V75,V35,V25,V22,V64,V24,V72,V59,V18,V88,V55,V15,V71,V65,V8,V0,V69,V19,V43,V7,V13,V1,V80,V20,V87,V3,V16,V73,V77,V4,V86,V45,V41,V74,V54,V28,V83,V49,V30,V62,V46,V38,V44,V85,V79,V6,V48,V42,V82,V2,V33,V81,V60,V68,V78,V34,V37,V39,V5,V10,V89,V67,V23,V21,V12
-1.34217367027371,-2.21459446704694,-0.308031144052748,-3.3511010438228,-0.464169164772189,-0.0948298679613226,2.84818673487746,-1.3156296380836,-1.13513910279462,0.87205949661332,-1.50486238581656,-1.28847633722318,0.754239898236572,1.71236161307235,0.23749655650016,0.208724364384843,-0.352245988388928,-0.4099646497669,-0.493308397121664,-0.500332346878035,2.14782659814754,-1.37132743559439,0.253540431889957,2.42686624353521,-0.378188414017227,-1.21829496458212,1.11213395789919,-1.45741480448621,-1.61139940833643,-1.59087789229847,1.0584807076751,-0.381510986501999,-1.58697209912654,-1.88429245412991,2.5245112240287,-1.70857656899526,1.50859184752082,-0.522367199761801,-1.16148904175516,-1.7354545647469,0.557926104708903,-0.569238462113653,-0.145551608004529,-0.689378083178908,1.46980439748795,-1.19274566421157,-0.226777203455766,-1.11721488900229,1.94779584895044,-0.307966240538554,-0.589862014569959,-1.28114067000379,-1.19775455744881,0.338746640789896,1.68519550525208,-1.92371035161839,0.627910501032921,-0.609161188143207,0.85460762805223,2.61229622850097,1.54065461021114,0.119599911270936,-0.557381144524804,-1.60986331290443,0.461575803611116,2.6829180366323,-1.34186016135368,-0.261873955766066,-0.795316779775693,-0.196264555772794,-0.740013675412909,-1.82590114037095,0.991731646247252,0.84651934017792,-1.5058675654364,1.17938408243684,-1.99496267295219,1.38118111260063,0.342579141632093,-0.639952222713899,0.515061873306466,-1.46651151890648,-1.91494210104542,0.701517564846279,0.175063390621092,-0.736240959553864,-2.15239160551727,-1.89320709547497,1.03841784354412,-0.697550956500288
-0.61461615949128,-2.21083446879279,0.599921717009614,-1.22826008700599,-0.641921695212317,0.0629650970487799,2.72569282784907,-1.24697052772166,-1.02166110079517,0.68930289532535,0.729447772860291,-2.11241709339097,2.20599256576246,1.9331322849591,0.0146261092577902,0.420471663440898,-1.12424819191689,-0.154302196075717,-0.830647987063187,0.542536690591755,2.04261521838863,-0.560929165736394,1.07926209236711,1.94534828258872,-0.38858294933314,1.00944732087678,1.2067891978484,-0.962456437100786,0.213695278245486,-0.346856968098171,1.44029252859799,0.184013627088931,0.762830833326624,-2.16928182658144,3.07100828469725,-2.30815097765608,1.55080834875322,-1.06365290158128,-1.00277558114147,0.703839542876278,-0.0744282107122922,-1.20018079879885,0.00574862148843161,1.60897819010245,2.11322517703635,-0.821829484591936,-0.405862908821719,-0.889362611055377,1.22854564495507,0.624727330335728,-0.96244988947338,0.68462658287277,0.800984132276013,0.844128529173482,1.79286556214971,-1.47149217972424,1.65649932041588,-0.755099766220333,1.75094304735766,2.71602446677242,1.56766813803136,-0.318685132281984,0.47087223886477,-1.95875086926225,1.33646342515304,2.80448986652559,-0.149251948428185,-0.398224405878759,0.378104009722745,0.0293253178028514,-0.686414995973899,-1.09531673124766,1.1315488449591,0.0305463699449927,-0.787125200977015,0.64887773337925,0.00117830968393979,1.51166865819117,1.51424529909441,-0.364648650287846,1.29757672049033,-1.07345356696548,-2.15109738648369,1.44095837106132,0.567821760699987,-0.694334525320816,-0.81026127647474,-0.387972044419033,1.77287936486821,-0.467916189989216
-0.954300035207683,-1.64204303132387,0.581232355469062,-2.41685134781263,-0.356581938036791,0.773581776230277,2.44962674225387,-1.32955203296093,-1.07962157112478,0.331369368560358,1.22951342808175,-1.22112986281264,0.886140039437564,1.91107376332577,-1.25696129287223,1.07254496821692,-1.3243703075047,0.0662190795209992,-0.320947923488687,0.535061808250981,1.76616481295559,-1.03550785138129,0.0640461533822544,2.19101799206787,-0.159895889703374,2.13245707284688,1.33292829367974,-1.65105317173528,-0.662551126418456,-1.98222446975272,1.72903030184561,-0.620558184421107,1.28019048681435,-0.479706106642843,2.43651908747735,-2.25813104144462,1.15402218620134,-1.24260065284254,-1.51514027318772,2.22223135256119,-1.04721748424024,-0.34028719675111,-0.0616537596954395,0.302500769326167,2.53826423420217,-1.12009483984702,-0.886195171320249,-1.60577962095421,1.73574005255685,0.688932291002076,-0.699759401005185,2.32740759984152,1.85583514866849,0.494300469450436,1.77517984250447,-1.59430961385372,0.961159925665087,-1.41189585668972,1.55825820879764,2.75204200336714,1.16270702345534,-0.167884661276146,1.26730946012417,-1.98083541117345,1.23626486004117,2.92143233967959,0.0654284104893829,-1.44477131148745,-1.85270007308433,-0.266408914100136,-0.617345626892556,-1.81190970539876,2.62981250666161,-2.4734683415877,-1.28438691442513,1.15053624723472,-0.609689921888908,1.06182935125577,-0.685596954741562,-0.125986623038796,1.21221479209456,-1.4217752245523,-1.07256213817815,1.01337299262971,0.24003414218066,-0.625024987717331,-1.80272828085058,-0.160061772910497,0.796195686035801,-0.690376870637322
-1.85452513965098,-2.2582245563066,-0.329289295335384,-1.0775639037589,0.454752107458604,0.495412400080309,1.97671444565889,-1.39375773570963,-1.01074519042964,0.0944043826790923,-1.87146481288226,-2.11563189322654,1.07693615281623,1.94779528634171,-0.617367527198541,0.706980152073644,-0.184223243486465,-1.33256261840264,-0.79209162509667,-0.189213408163051,1.89481567701076,-2.05000380688482,-0.321309762091847,2.58407595950271,-0.248794317978693,-0.529104785913668,1.30505892376429,-1.34852552005923,-1.82045381369167,-2.27061990461067,1.04966155640328,0.594959432683015,-1.93791773528848,-0.167144560695572,2.03025450957793,-1.94265360367369,1.29003725262263,-0.283547688985128,-2.01134017771274,-0.477654463763843,-0.33564679455314,-0.916120942737068,0.012685704302197,0.0227936057946103,1.59508283807082,-1.52755135607213,-0.20695037939477,-1.29931094068983,2.31209090158627,-0.281586523421273,-1.21354585837055,-0.156542881332835,-0.477255972679812,0.724759294252379,2.03903707567746,-1.63419940191348,0.289416012206535,-0.603691427680588,0.76696842425926,3.00119073655438,1.29726473505979,-0.535038183758083,-0.382200843011683,-1.86362861955825,-0.00124359546813838,2.99808506999321,-2.00464678457891,-1.83845985309027,-0.17770712575893,-0.0651347467062923,-0.339998071588258,-1.11027656385322,0.635066955000173,-2.36644275248555,-1.77159659059917,1.13307278905412,-2.1651611560237,1.44334672027355,0.996523001137521,-0.220641764427538,0.231246534569238,-1.26133423908929,-2.29074647112346,0.973330171194168,0.285800006679875,-0.3468458103485,-1.33249264490621,0.374204199909897,0.214473429602952,-0.171414145717228
-0.539929663582204,-2.08007135346918,0.795088108844564,-1.06663294825672,0.614198331899556,0.146970899421689,2.46303517717948,-1.60620598597417,-0.895592174587529,0.096233582628183,1.26895994302143,-1.42072959092005,1.5591637681709,1.39614910511101,-0.376394862239118,1.11324700564675,-0.392116694884188,-0.38775534474828,-0.571131990583044,0.799672954057963,1.53644993880929,-1.36692761082259,0.139891350921473,1.91046802004823,-0.280491332021514,1.46449742274456,0.843259541185337,-0.951757696907487,0.154573256838312,0.944287698596724,1.18325021626351,0.226064666369004,1.1382532895361,-1.19965703239048,2.61307282117157,-2.10546611040538,1.24492509716415,-0.342115468642943,-0.755222344226749,1.10832949363721,-0.273053240662912,-0.850848351065069,0.0753165225383003,1.41083708155494,1.91254535726927,-0.598687055065778,-0.631577913965058,-1.3791264488745,1.66997991790107,0.857292518701146,-0.831980908341628,1.43896296252737,0.545945081122799,0.975757435767534,1.65406308558589,-1.23576677336392,0.750299153699949,-0.781065171554186,1.20574762350999,3.15593320584403,1.2717009781866,-0.564218873287036,0.793952184278832,-1.81233131318917,1.31177694854907,3.16695639279104,0.129155421754155,-0.813919267297425,-0.349711671819832,-0.0530869068920647,-0.462856652926313,-1.19235196821508,0.175912152011259,-0.491001679058491,-0.952826063993651,0.619206155318708,-0.482986461879722,0.94646447548131,0.0801838946153525,-0.276873483908308,0.69713282197367,-1.17581436365141,-2.25676745364647,0.722044276152539,0.940012486447198,-0.463103868499404,-0.913741556497186,-0.89306167852421,1.20526023515659,-0.405913106823403
-0.174257601421282,-2.83872050641888,0.735696145593653,0.575659591443809,0.233945125830891,-0.0431832139610106,2.8643337017385,-1.33954295720337,-1.28120846687843,0.922767567167878,0.779561479163574,-2.115318411334,1.06032919005458,1.73465833566859,-0.217172907941993,0.199113638038337,-0.977775562230063,-0.722037091822059,-1.18880219373878,0.69457019742681,1.83522709351111,-0.109878406807725,0.413792012028949,2.14880305606051,-0.199300163320248,0.728069556851508,1.05209936520397,-0.916745066276562,-0.0131043215024393,-0.360761011953749,0.964534624760271,1.38423784033927,0.858034776374346,1.82241443850197,2.89047334671991,-1.66416201598546,2.00539062797115,-1.19960859683169,-1.22907159528511,0.953852175067332,-0.704993236999584,-1.44209711473829,0.170697182869797,-0.135472325763408,2.75943989303086,-0.411262238405288,-1.24990251738851,-1.2188435497768,1.84171985590972,0.752709532148112,-0.475837595302991,0.427520163837809,0.404469990610805,0.477313758928561,1.41758532421044,-2.29706878450772,0.874907974369938,-0.629486610713407,2.6263114656122,3.17308699277593,2.02428748564696,-0.623774057816563,1.23465089927094,-1.99017346915036,1.66362534586279,3.36060132801757,-0.270470612579483,-0.887056227636679,0.558434107088161,-0.0908761739713872,0.0357391540895813,-1.14272694696853,2.302979783968,0.0739945395829759,-1.20713876200894,0.401359207645772,-0.0178762767022105,1.32338562370518,1.5154283731754,-0.672749304636206,1.24180663213484,-1.74858431525223,-1.58285739194358,1.41124974019829,0.676368110688411,0.0430996757497619,-1.20088905534517,-0.0524705785070199,1.00284203825396,-0.0189320303827745
-0.0274039041987087,-1.83705864182144,1.11410006794661,-0.80037008364542,-0.509547616693652,0.439232295565816,2.59330173411321,-1.56696362584599,-1.29082422181266,0.935465282774727,-0.868421339406338,-1.67145413894946,1.53947514666201,1.8044525222315,0.0699369356898073,0.340471595273541,-0.87861340899551,-1.09306387787647,-0.704743378325623,1.29009936899391,2.39757387506724,-0.68803837525565,1.12685680800783,2.47932064787306,-0.687441031712605,-0.809330747943205,1.26813443018987,-0.643814885665832,-0.637302161396277,-1.31792010522872,1.76008837344985,-0.0837191128257109,-0.793623572832386,0.517828905672226,2.56053866685975,-2.18048726389235,1.51536731063496,-0.889662597093595,-0.417088008936322,-1.05748655962597,0.343153843818459,0.306505176824129,0.0934414468282457,-1.03847657304604,2.66208624141095,-0.524540924199536,-0.665189451238286,-0.755070974896102,2.13065549495151,1.18921932451983,-0.833186809019266,-1.05268871214331,-1.324254442612,0.356134828668097,1.29813900378687,-2.04061607232568,1.66705346993438,-0.093996375052325,0.824244688397583,2.86548009475846,1.48627153324825,0.33449540499343,1.40181303694633,-2.03683284482157,0.750774910288818,2.83201198962525,-0.563987798235432,0.222490324902478,0.0452791678209688,0.0719726099514516,-0.899931822262407,-0.415560084721876,1.74977086282656,1.48472239383659,-0.740888836552455,1.34416764096364,-0.753448849010747,1.1290540485358,1.14066821528805,-0.666763057956776,1.12493288172399,-1.53286618107239,-1.11661915874581,0.916022653687199,0.760578914214603,-0.901510026562431,-1.16042913286656,1.85694231828983,2.13682922165889,-0.56964349216285
-0.725916314747199,-2.91821157113049,0.129588342355599,-1.10653018513995,-0.604577392143663,-0.0981426403950066,2.57158819224881,-1.344687979267,-1.17744583163421,0.346934759023653,0.121572161564625,-1.60144044177086,1.22544942346653,1.92900715435585,-0.610710377322372,0.472968352916874,-1.42193143626183,-1.23817571959686,-0.567419842107982,0.0992784849686267,2.24215730467626,-1.10244554397965,-0.919948721794291,2.38281654085072,0.0360158350365448,0.441199266995358,0.914397050755809,-1.12669810885217,0.332246209791843,-0.93638845685336,1.25432331070563,0.927180945175277,0.0814459332473843,-0.418559670681308,3.16469743954911,-2.1654896730464,0.658920659772135,-1.33502485729345,0.0228001168968411,1.02026881559597,-0.440295309349263,-1.93384110546358,0.03381629741842,0.60195645227598,1.76439896222795,-0.257442344407915,-0.826635116221038,-1.10795037481146,0.518272334379551,0.111341378556137,-0.788970744850856,0.57153843816358,0.231114452082929,0.619391876353068,1.37571374295957,-1.85222300374172,1.66080296805026,-0.482386207824393,0.501941183791448,3.08970829780226,0.688324113680814,-0.61524281908638,0.285308080317268,-1.99862921705153,1.15834863040349,3.11414090411899,-0.248550208177616,0.0937574858722178,-0.803260333962629,-0.120089872297968,-0.863403986951797,-0.880181810822165,0.605929436372838,0.657409753974996,-0.756628275002367,0.988938321730618,0.704391938745638,1.61568835396897,0.00607597841580859,-0.23211604798843,1.16591437169081,-1.45697095709683,-2.7479042535542,1.10794979681508,0.782620963667243,-0.868934963940124,-0.90637960903857,-0.565492532313812,2.84751687341202,-0.681959058699644
-0.915456277090859,-2.18248506941677,0.453922918003695,0.230474817631686,-1.20490568541456,0.554198339722118,2.38472393709305,-1.33349207090417,-1.167095872567,0.721972870514784,0.231614156678693,-2.14286244090297,1.75771512141051,1.46823824333137,-0.541976479997088,0.690844129060467,-0.300242250396983,-0.478278381554668,-0.242923340834738,0.523110568955589,1.82463769099214,-0.552720154530058,1.06163043060105,1.92005780397824,1.42820203349711,1.06050458993391,1.05324819799387,-1.19603259848804,-0.828143642350282,0.00608179251536492,1.16379875290104,-0.0250390912032887,0.215726243590091,1.90949492113331,2.18383695154202,-2.1286574480626,1.67121155102504,-0.171615569724693,-1.0997799640697,1.04794138064803,-0.671685925770039,-0.512391435000122,0.19352690234452,0.547315388020959,1.86100733878302,-1.32486357704892,-0.763958163432437,-0.61084183074427,1.2599672695712,0.547801478228076,-0.552945471707403,0.731449640693178,0.961120136479278,0.835556815895369,1.21649082040005,-2.21590042993286,0.864576597374414,-0.940119778317275,1.8681116341893,2.93304456937344,1.66109458986743,-0.450876588768504,0.30903201916894,-2.09598975903094,1.87536869272706,2.88221600930446,-0.0715922556310338,-0.500391430171873,-0.130577176536516,0.0315156254581063,-1.11746725472592,-0.814661690575558,0.217584942582092,-0.774854538628548,-0.923079634360027,1.15996847655229,-0.786283727686069,1.23041401861232,0.519578548142449,-0.313220086708879,0.532948421747215,-1.10201264689528,-1.9889973128585,1.33911110559585,0.789545412185618,-1.11419618139932,-1.68718494564029,-0.970649540302038,1.13287505585629,-0.755215239695937
-0.539039719857348,-0.594355075368743,0.628372913941053,-1.98387521002094,-0.40282345571084,-0.241066018204384,2.31192367756419,0.899270292302016,-1.12749736099767,0.478618488983676,1.33447925080102,-1.78770077529442,0.819720181268783,0.420442917246165,-1.41017623628521,0.410887257208118,-1.31451908641641,0.360802388398211,-0.550357524120142,0.648832774629724,1.57989676279459,0.330972671499255,1.1624993243371,1.48299281603059,-0.417308418248467,1.89599018169777,1.11159199270701,-0.400180422447332,-0.487410526057115,-0.594958388024376,1.14783292676429,-0.0529610760893372,1.20001886676764,0.342470202508016,2.07060905309326,-1.92879697940616,1.66290455342054,-1.304075421647,-2.31927962548033,1.75400892604697,-1.5899278674659,-1.03666674254121,-0.186220479200997,-1.96857922630756,1.84166632521127,-1.7678615217851,-0.629433019048755,-0.880800651393617,1.81370473423034,0.620726234436655,-0.669124511342619,1.91314839884632,2.0951021573737,0.51499581428514,1.22343384175138,-1.57258784845755,-0.33592284914605,-0.744838824205556,2.14559157592507,2.60322595282422,1.65556603281532,-0.394070817716291,0.355679136909241,-1.66199000238221,1.12812644747343,2.66410797942908,0.387334373716799,-2.14791107887489,-1.40907536646647,-0.399754523409833,-0.672273183155197,-0.393669817382612,0.798588696741132,-0.840127803684519,-1.39389835277521,0.195117181914593,-0.38150139617601,1.61656352150404,-0.532156379612336,-0.0355961068221073,0.492440991158654,-1.28953144726357,0.0345724436938127,0.824051191809889,-0.289194743866032,-0.675311471939187,-1.27494741425999,-1.8402494103723,0.0360941750219532,-0.908345145413518
